all-words	331	25004	6168359	δικαιοσύνην	δικαιοσύνη	n-s---fa-	righteousness	postag	APOS	6168354
all-words	331	25004	6168361	πότερα	πότερον	d--------	whether	postag	ADV	6168366
all-words	331	25004	6168363	ἀλήθειαν	ἀλήθεια	n-s---fa-	truth	postag	SBJ	6168366
all-words	331	25004	6168364	αὐτὸ	αὐτός	a-s---na-	unemph. 3rd pers.pronoun; -self; [the] same 	postag	ATR	6168363
all-words	331	25004	6168365	φήσομεν	φημί	v1pfia---	to say	postag	PRED	0
all-words	331	25004	6168366	εἶναι	εἰμί	v--pna---	to be	postag	OBJ	6168365
all-words	331	25004	6168367	ἁπλῶς	ἁπλόος	d--------	single	postag	ADV	6168366
all-words	331	25004	6168368	οὕτως	οὕτως	d--------	so	postag	ADV	6168366
all-words	331	25004	6168369	καὶ	καί	b--------	and	postag	AuxY	6168371
all-words	331	25004	6168371	ἀποδιδόναι	ἀποδίδωμι	v--pna---	to give back	postag	SBJ	6168366
all-words	331	25004	6168372	ἄν	ἐάν	c--------	if	postag	AuxC	6168371
all-words	331	25004	6168373	τίς	τις	a-s---cn-	any one	postag	SBJ	6168377
all-words	331	25004	6168374	τι	τις	a-s---na-	any one	postag	OBJ	6168377
all-words	331	25004	6168375	παρά	παρά	r--------	from the side of	postag	AuxP	6168377
all-words	331	25004	6168376	του	τις	a-s---ng-	any one	postag	ADV	6168375
all-words	331	25004	6168377	λάβῃ	λαμβάνω	v3sasa---	to take	postag	ADV	6168372
all-words	331	25004	6168380	καὶ	καί	b--------	and	postag	AuxZ	6168382
all-words	331	25004	6168381	αὐτὰ	αὐτός	a-p---na-	unemph. 3rd pers.pronoun; -self; [the] same 	postag	ATR	6168382
all-words	331	25004	6168382	ταῦτα	οὗτος	a-p---na-	this; that	postag	SBJ	6168383
all-words	331	25004	6168383	ἔστιν	εἰμί	v3spia---	to be	postag	CO	6168365
all-words	331	25004	6168384	ἐνίοτε	ἐνίοτε	d--------	sometimes	postag	ADV	6168386
all-words	331	25004	6168385	μὲν	μέν	d--------	on the one hand	postag	AuxY	6168386
all-words	331	25004	6168386	δικαίως	δίκαιος	d--------	just	postag	ADV	6168391
all-words	331	25004	6168388	ἐνίοτε	ἐνίοτε	d--------	sometimes	postag	ADV	6168390
all-words	331	25004	6168389	δὲ	δέ	b--------	but	postag	AuxY	6168390
all-words	331	25004	6168390	ἀδίκως	ἄδικος	d--------	wrong-doing	postag	CO	6168386
all-words	331	25004	6168391	ποιεῖν	ποιέω	v--pna---	to make	postag	SBJ	6168383
all-words	331	25005	6168393	οἷον	οἷος	p-s---na-	(such a kind) as; for οἷός τε see οἷος III.2	postag	ATR	6168394
all-words	331	25005	6168394	τοιόνδε	τοιόσδε	a-s---na-	such a	postag	OBJ	6168395
all-words	331	25005	6168395	λέγω	λέγω	v1spia---	to pick; to say	postag	PRED	0
all-words	331	25006	6168397	πᾶς	πᾶς	a-s---mn-	all	postag	SBJ	6168400
all-words	331	25006	6168398	ἄν	ἄν	d--------	modal particle	postag	AuxY	6168400
all-words	331	25006	6168399	που	που	d--------	anywhere	postag	AuxY	6168400
all-words	331	25006	6168400	εἴποι	λέγω	v3saoa---	to pick; to say	postag	PRED	0
all-words	331	25006	6168402	εἴ	εἰ	c--------	conj. if	postag	AuxC	6168400
all-words	331	25006	6168403	τις	τις	a-s---cn-	any one	postag	SBJ	6168404
all-words	331	25006	6168404	λάβοι	λαμβάνω	v3saoa---	to take	postag	ADV	6168402
all-words	331	25006	6168405	παρὰ	παρά	r--------	from the side of	postag	AuxP	6168404
all-words	331	25006	6168406	φίλου	φίλος	a-s---mg-	friend; loved	postag	ATR	6168407
all-words	331	25006	6168407	ἀνδρὸς	ἀνήρ	n-s---mg-	a man	postag	ADV	6168405
all-words	331	25006	6168408	σωφρονοῦντος	σωφρονέω	v-sppamg-	to be sound of mind	postag	ATR	6168407
all-words	331	25006	6168409	ὅπλα	ὅπλον	n-p---na-	a tool	postag	OBJ	6168408
all-words	331	25006	6168411	εἰ	εἰ	c--------	conj. if	postag	AuxC	6168400
all-words	331	25006	6168412	μανεὶς	μαίνομαι	v-sappmn-	to rage	postag	ADV	6168413
all-words	331	25006	6168413	ἀπαιτοῖ	ἀπαιτέω	v3spoa---	to demand back	postag	ADV	6168411
all-words	331	25006	6168415	ὅτι	ὅτι	c--------	adv. + superl.	postag	AuxC	6168413
all-words	331	25006	6168416	οὔτε	οὔτε	b--------	neither / nor	postag	AuxY	6168417
all-words	331	25006	6168417	χρὴ	χρή	v3spia---	it is fated	postag	ADV	6168415
all-words	331	25006	6168419	τοιαῦτα	τοιοῦτος	a-p---na-	such as this	postag	OBJ	6168420
all-words	331	25006	6168420	ἀποδιδόναι	ἀποδίδωμι	v--pna---	to give back	postag	SBJ	6168417
all-words	331	25006	6168422	οὔτε	οὔτε	b--------	neither / nor	postag	AuxY	6168425
all-words	331	25006	6168423	δίκαιος	δίκαιος	a-s---mn-	just	postag	PNOM	6168425
all-words	331	25006	6168424	ἂν	ἄν	d--------	modal particle	postag	AuxY	6168425
all-words	331	25006	6168425	εἴη	εἰμί	v3spoa---	to be	postag	CO	6168417
all-words	331	25006	6168427	ἀποδιδούς	ἀποδίδωμι	v-sppamn-	to give back	postag	SBJ	6168425
all-words	331	25006	6168429	οὐδ’	οὐδέ	d--------	and/but not; not even	postag	AuxY	6168436
all-words	331	25006	6168430	αὖ	αὖ	d--------	again	postag	ADV	6168436
all-words	331	25006	6168431	πρὸς	πρός	r--------	(w. gen.) from; (w. dat.) at	postag	AuxP	6168436
all-words	331	25006	6168433	οὕτως	οὕτως	d--------	so	postag	ADV	6168434
all-words	331	25006	6168434	ἔχοντα	ἔχω	v-sppama-	to have	postag	ADV	6168431
all-words	331	25006	6168435	πάντα	πᾶς	a-p---na-	all	postag	OBJ	6168434
all-words	331	25006	6168436	ἐθέλων	ἐθέλω	v-sppamn-	to will	postag	CO	6168427
all-words	331	25006	6168438	ἀληθῆ	ἀληθής	a-p---na-	unconcealed	postag	OBJ	6168439
all-words	331	25006	6168439	λέγειν	λέγω	v--pna---	to pick; to say	postag	OBJ	6168436
all-words	331	25007	6168441	ὀρθῶς	ὀρθός	d--------	straight	postag	ADV	6168445
all-words	331	25007	6168443	ἔφη	φημί	v3siia---	to say	postag	PRED	0
all-words	331	25007	6168445	λέγεις	λέγω	v2spia---	to pick; to say	postag	OBJ	6168443
all-words	331	25008	6168447	οὐκ	οὐ	d--------	not	postag	AuxZ	6168451
all-words	331	25008	6168448	ἄρα	ἄρα	d--------	particle: 'so'	postag	AuxY	6168451
all-words	331	25008	6168449	οὗτος	οὗτος	a-s---mn-	this; that	postag	SBJ	6168451
all-words	331	25008	6168450	ὅρος	ὅρος	n-s---mn-	a boundary	postag	PNOM	6168451
all-words	331	25008	6168451	ἐστὶν	εἰμί	v3spia---	to be	postag	PRED	0
all-words	331	25008	6168452	δικαιοσύνης	δικαιοσύνη	n-s---fg-	righteousness	postag	ATR	6168450
all-words	331	25008	6168454	ἀληθῆ	ἀληθής	a-p---na-	unconcealed	postag	OBJ	6168456
all-words	331	25008	6168455	τε	τε	b--------	and	postag	AuxY	6168456
all-words	331	25008	6168456	λέγειν	λέγω	v--pna---	to pick; to say	postag	APOS	6168450
all-words	331	25008	6168457	καὶ	καί	b--------	and	postag	AuxY	6168460
all-words	331	25008	6168458	ἃ	ὅς	p-p---na-	who	postag	OBJ	6168462
all-words	331	25008	6168459	ἂν	ἄν	d--------	modal particle	postag	AuxY	6168460
all-words	331	25008	6168460	λάβῃ	λαμβάνω	v3sasa---	to take	postag	CO	6168454
all-words	331	25008	6168461	τις	τις	a-s---cn-	any one	postag	SBJ	6168460
all-words	331	25008	6168462	ἀποδιδόναι	ἀποδίδωμι	v--pna---	to give back	postag	OBJ	6168460
all-words	331	25009	6168464	πάνυ	πάνυ	d--------	altogether	postag	ADV	6168473
all-words	331	25009	6168465	μὲν	μέν	d--------	on the one hand	postag	OBJ/AuxY	6168468
all-words	331	25009	6168466	οὖν	οὖν	d--------	so	postag	OBJ/AuxY	6168468
all-words	331	25009	6168468	ἔφη	φημί	v3siia---	to say	postag	PRED	0
all-words	331	25009	6168471	Σώκρατες	Σωκράτης	n-s---mv-	Socrates	postag	OBJ/ExD	6168468
all-words	331	25009	6168473	ὑπολαβὼν	ὑπολαμβάνω	v-sapamn-	take up; understand	postag	ADV	6168468
all-words	331	25009	6168475	Πολέμαρχος	Πολέμαρχος	n-s---mn-	Polemarchus	postag	SBJ	6168468
all-words	331	25009	6168477	εἴπερ	εἴπερ	c--------	strengthd. for εἰ	postag	AuxC	6168473
all-words	331	25009	6168478	γέ	γε	d--------	at least	postag	AuxZ	6168480
all-words	331	25009	6168479	τι	τις	a-s---na-	any one	postag	OBJ	6168482
all-words	331	25009	6168480	χρὴ	χρή	v3spia---	it is fated	postag	ADV	6168477
all-words	331	25009	6168481	Σιμωνίδῃ	Σιμωνίδης	n-s---md-	Simonides	postag	OBJ	6168482
all-words	331	25009	6168482	πείθεσθαι	πείθω	v--pne---	to prevail upon	postag	SBJ	6168480
all-words	331	25010	6168484	καὶ	καί	b--------	and	postag	AuxY	6168492
all-words	331	25010	6168485	μέντοι	μέντοι	d--------	however	postag	AuxY	6168492
all-words	331	25010	6168487	ἔφη	φημί	v3siia---	to say	postag	PRED	0
all-words	331	25010	6168489	Κέφαλος	Κέφαλος	n-s---mn-	Cephalus	postag	SBJ	6168487
all-words	331	25010	6168491	καὶ	καί	b--------	and	postag	AuxZ	6168492
all-words	331	25010	6168492	παραδίδωμι	παραδίδωμι	v1spia---	to hand over	postag	OBJ	6168487
all-words	331	25010	6168493	ὑμῖν	σύ	p-p---cd-	you (personal pronoun)	postag	OBJ	6168492
all-words	331	25010	6168495	λόγον	λόγος	n-s---ma-	the word	postag	OBJ	6168492
all-words	331	25011	6168497	δεῖ	δέω	v3spia---	to bind	postag	PRED	0
all-words	331	25011	6168498	γάρ	γάρ	d--------	for	postag	AuxY	6168497
all-words	331	25011	6168499	με	ἐγώ	p-s---ca-	I (first person pronoun)	postag	SBJ	6168503
all-words	331	25011	6168500	ἤδη	ἤδη	d--------	already	postag	ADV	6168503
all-words	331	25011	6168502	ἱερῶν	ἱερός	a-p---ng-	super-human	postag	OBJ	6168503
all-words	331	25011	6168503	ἐπιμεληθῆναι	ἐπιμελέομαι	v--anm---	to take care of	postag	SBJ	6168497
all-words	331	25012	6168505	οὐκοῦν	οὐκοῦν	d--------	therefore	postag	OBJ/AuxY	6168507
all-words	331	25012	6168507	ἔφη	φημί	v3siia---	to say	postag	PRED	0
all-words	331	25012	6168509	ἐγώ	ἐγώ	p-s---cn-	I (first person pronoun)	postag	OBJ/SBJ	6168507
all-words	331	25012	6168512	Πολέμαρχος	Πολέμαρχος	n-s---mn-	Polemarchus	postag	OBJ/ExD	6168507
all-words	331	25012	6168515	γε	γε	d--------	at least	postag	AuxZ	6168516
all-words	331	25012	6168516	σῶν	σός	a-p---mg-	your	postag	ATR	6168517
all-words	331	25012	6168517	κληρονόμος	κληρονόμος	n-s---mn-	one who receives a portion	postag	OBJ/PNOM	6168507
all-words	331	25013	6168519	πάνυ	πάνυ	d--------	altogether	postag	ADV	6168522
all-words	331	25013	6168520	γε	γε	d--------	at least	postag	AuxZ	6168519
all-words	331	25013	6168522	ἦ	εἰμί	v3siia---	to be	postag	PRED	0
all-words	331	25013	6168523	δ’	δέ	b--------	but	postag	AuxY	6168522
all-words	331	25013	6168524	ὃς	ὅς	p-s---mn-	who	postag	SBJ	6168522
all-words	331	25013	6168525	γελάσας	γελάω	v-sapamn-	to laugh	postag	ADV	6168529
all-words	331	25013	6168527	καὶ	καί	b--------	and	postag	AuxY	6168529
all-words	331	25013	6168528	ἅμα	ἅμα	d--------	at once	postag	ADV	6168529
all-words	331	25013	6168529	ᾔει	ἔρχομαι	v3siia---	to come	postag	CO	6168522
all-words	331	25013	6168530	πρὸς	πρός	r--------	(w. gen.) from; (w. dat.) at	postag	AuxP	6168529
all-words	331	25013	6168532	ἱερά	ἱερόν	n-p---na-	sanctuary	postag	OBJ	6168530
all-words	331	25014	6168534	λέγε	λέγω	v2spma---	to pick; to say	postag	PRED	0
all-words	331	25014	6168535	δή	δή	d--------	[interactional particle: S&H on same page]	postag	AuxY	6168534
all-words	331	25014	6168537	εἶπον	λέγω	v1saia---	to pick; to say	postag	ExD	6168534
all-words	331	25014	6168538	ἐγώ	ἐγώ	p-s---cn-	I (first person pronoun)	postag	SBJ	6168537
all-words	331	25014	6168540	σὺ	σύ	p-s---cn-	you (personal pronoun)	postag	SBJ	6168534
all-words	331	25014	6168543	λόγου	λόγος	n-s---mg-	the word	postag	ATR	6168544
all-words	331	25014	6168544	κληρονόμος	κληρονόμος	n-s---mn-	one who receives a portion	postag	APOS	6168540
all-words	331	25014	6168546	τί	τίς	a-s---na-	who? which?	postag	ADV	6168547
all-words	331	25014	6168547	φῂς	φημί	v2spia---	to say	postag	OBJ	6168534
all-words	331	25014	6168549	Σιμωνίδην	Σιμωνίδης	n-s---ma-	Simonides	postag	SBJ	6168552
all-words	331	25014	6168550	λέγοντα	λέγω	v-sppama-	to pick; to say	postag	ADV	6168552
all-words	331	25014	6168551	ὀρθῶς	ὀρθός	d--------	straight	postag	ADV	6168552
all-words	331	25014	6168552	λέγειν	λέγω	v--pna---	to pick; to say	postag	OBJ	6168547
all-words	331	25014	6168553	περὶ	περί	r--------	around	postag	AuxP	6168552
all-words	331	25014	6168554	δικαιοσύνης	δικαιοσύνη	n-s---fg-	righteousness	postag	ADV	6168553
all-words	331	25015	6168556	ὅτι	ὅτι	c--------	adv. + superl.	postag	AuxY	6168558
all-words	331	25015	6168558	ἦ	εἰμί	v1siia---	to be	postag	PRED	0
all-words	331	25015	6168559	δ’	δέ	b--------	but	postag	AuxY	6168558
all-words	331	25015	6168560	ὅς	ὅς	p-s---mn-	who	postag	SBJ	6168558
all-words	331	25015	6168564	ὀφειλόμενα	ὀφείλω	v-pppena-	to owe	postag	OBJ	6168566
all-words	331	25015	6168565	ἑκάστῳ	ἕκαστος	a-s---nd-	every	postag	OBJ	6168566
all-words	331	25015	6168566	ἀποδιδόναι	ἀποδίδωμι	v--pna---	to give back	postag	SBJ	6168568
all-words	331	25015	6168567	δίκαιόν	δίκαιος	a-s---nn-	just	postag	PNOM	6168568
all-words	331	25015	6168568	ἐστι	εἰμί	v3spia---	to be	postag	OBJ	6168558
all-words	331	25016	6168570	τοῦτο	οὗτος	a-s---na-	this; that	postag	OBJ	6168571
all-words	331	25016	6168571	λέγων	λέγω	v-sppamn-	to pick; to say	postag	ADV	6168572
all-words	331	25016	6168572	δοκεῖ	δοκέω	v3spia---	seem	postag	PRED	0
all-words	331	25016	6168573	ἔμοιγε	ἐγώ	p-s---cd-	I (first person pronoun)	postag	OBJ	6168572
all-words	331	25016	6168574	καλῶς	καλός	d--------	beautiful	postag	ADV	6168575
all-words	331	25016	6168575	λέγειν	λέγω	v--pna---	to pick; to say	postag	OBJ	6168572
all-words	332	25017	6168577	ἀλλὰ	ἀλλά	b--------	otherwise	postag	AuxY	6168609
all-words	332	25017	6168578	μέντοι	μέντοι	d--------	however	postag	AuxY	6168609
all-words	332	25017	6168580	ἦν	εἰμί	v3siia---	to be	postag	ExD	6168609
all-words	332	25017	6168581	δ’	δέ	b--------	but	postag	AuxY	6168580
all-words	332	25017	6168582	ἐγώ	ἐγώ	p-s---cn-	I (first person pronoun)	postag	SBJ	6168580
all-words	332	25017	6168584	Σιμωνίδῃ	Σιμωνίδης	n-s---md-	Simonides	postag	OBJ	6168588
all-words	332	25017	6168585	γε	γε	d--------	at least	postag	AuxZ	6168584
all-words	332	25017	6168586	οὐ	οὐ	d--------	not	postag	AuxZ	6168587
all-words	332	25017	6168587	ῥᾴδιον	ῥᾴδιος	a-s---nn-	easy	postag	PNOM	6168580
all-words	332	25017	6168588	ἀπιστεῖν	ἀπιστέω	v--pna---	to disbelieve	postag	CO/SBJ	6168613
all-words	332	25017	6168590	σοφὸς	σοφός	a-s---mn-	wise	postag	ATR	6168594
all-words	332	25017	6168591	γὰρ	γάρ	d--------	for	postag	AuxY	6168580
all-words	332	25017	6168592	καὶ	καί	b--------	and	postag	AuxY	6168593
all-words	332	25017	6168593	θεῖος	θεῖος	a-s---mn-	of/from the gods	postag	CO	6168590
all-words	332	25017	6168594	ἀνήρ	ἀνήρ	n-s---mn-	a man	postag	CO/SBJ	6168580
all-words	332	25017	6168596	τοῦτο	οὗτος	a-s---na-	this; that	postag	OBJ	6168600
all-words	332	25017	6168597	μέντοι	μέντοι	d--------	however	postag	AuxY	6168600
all-words	332	25017	6168598	ὅτι	ὅτι	c--------	adv. + superl.	postag	AuxC	6168609
all-words	332	25017	6168599	ποτὲ	ποτέ	d--------	nodef	postag	ADV	6168600
all-words	332	25017	6168600	λέγει	λέγω	v3spia---	to pick; to say	postag	ADV	6168598
all-words	332	25017	6168602	σὺ	σύ	p-s---cn-	you (personal pronoun)	postag	SBJ	6168609
all-words	332	25017	6168603	μέν	μέν	d--------	on the one hand	postag	AuxY	6168609
all-words	332	25017	6168606	Πολέμαρχε	Πολέμαρχος	n-s---mv-	Polemarchus	postag	ExD	6168609
all-words	332	25017	6168608	ἴσως	ἴσως	d--------	equally	postag	ADV	6168609
all-words	332	25017	6168609	γιγνώσκεις	γιγνώσκω	v2spia---	to learn to know	postag	PRED	0
all-words	332	25017	6168611	ἐγὼ	ἐγώ	p-s---cn-	I (first person pronoun)	postag	SBJ	6168613
all-words	332	25017	6168612	δὲ	δέ	b--------	but	postag	AuxY	6168613
all-words	332	25017	6168613	ἀγνοῶ	ἀγνοέω	v1spia---	not to perceive	postag	CO	6168609
all-words	332	25018	6168615	δῆλον	δῆλος	a-s---nn-	visible	postag	OBJ/PNOM	6168620
all-words	332	25018	6168616	γὰρ	γάρ	d--------	for	postag	AuxY	6168615
all-words	332	25018	6168617	ὅτι	ὅτι	c--------	adv. + superl.	postag	PRED/AuxC	0
all-words	332	25018	6168618	οὐ	οὐ	d--------	not	postag	AuxZ	6168620
all-words	332	25018	6168619	τοῦτο	οὗτος	a-s---nn-	this; that	postag	OBJ	6168620
all-words	332	25018	6168620	λέγει	λέγω	v3spia---	to pick; to say	postag	SBJ	6168617
all-words	332	25018	6168622	ὅπερ	ὅσπερ	p-s---na-	the very man who	postag	OBJ	6168624
all-words	332	25018	6168623	ἄρτι	ἄρτι	d--------	just now	postag	ADV	6168624
all-words	332	25018	6168624	ἐλέγομεν	λέγω	v1piia---	to pick; to say	postag	ATR	6168619
all-words	332	25018	6168627	τινος	τις	a-s---ng-	any one	postag	SBJ	6168628
all-words	332	25018	6168628	παρακαταθεμένου	παρακατατίθεμαι	v-sapmmg-	nodef	postag	ADV	6168620
all-words	332	25018	6168629	τι	τις	a-s---na-	any one	postag	OBJ	6168634
all-words	332	25018	6168630	ὁτῳοῦν	ὅστις	p-s---md-	indef. relative or indirect interrogative	postag	OBJ	6168634
all-words	332	25018	6168631	μὴ	μή	d--------	not	postag	AuxZ	6168633
all-words	332	25018	6168632	σωφρόνως	σώφρων	d--------	of sound mind	postag	ADV	6168633
all-words	332	25018	6168633	ἀπαιτοῦντι	ἀπαιτέω	v-sppamd-	to demand back	postag	OBJ	6168634
all-words	332	25018	6168634	ἀποδιδόναι	ἀποδίδωμι	v--pna---	to give back	postag	APOS	6168619
all-words	332	25019	6168636	καίτοι	καίτοι	d--------	and indeed	postag	AuxY	6168640
all-words	332	25019	6168637	γε	γε	d--------	at least	postag	AuxZ	6168640
all-words	332	25019	6168638	ὀφειλόμενόν	ὀφείλω	v-sppena-	to owe	postag	PNOM	6168640
all-words	332	25019	6168639	πού	που	d--------	anywhere	postag	ADV	6168640
all-words	332	25019	6168640	ἐστιν	εἰμί	v3spia---	to be	postag	PRED	0
all-words	332	25019	6168641	τοῦτο	οὗτος	a-s---nn-	this; that	postag	SBJ	6168640
all-words	332	25019	6168642	ὃ	ὅς	p-s---na-	who	postag	OBJ	6168643
all-words	332	25019	6168643	παρακατέθετο	παρακατατίθημι	v3saim---	deposit property with	postag	ATR	6168641
all-words	332	25020	6168645	ἦ	εἰμί	v1siia---	to be	postag	PRED	0
all-words	332	25020	6168646	γάρ	γάρ	d--------	for	postag	AuxY	6168645
all-words	332	25021	6168648	ναί	ναί	i--------	yea	postag	PRED/ExD	0
all-words	332	25022	6168650	ἀποδοτέον	ἀποδοτέος	a-s---nn-	one must give back	postag	PRED/PNOM	0
all-words	332	25022	6168651	δέ	δέ	b--------	but	postag	AuxY	6168650
all-words	332	25022	6168652	γε	γε	d--------	at least	postag	AuxZ	6168650
all-words	332	25022	6168653	οὐδ’	οὐδέ	d--------	and/but not; not even	postag	AuxZ	6168654
all-words	332	25022	6168654	ὁπωστιοῦν	ὁπωσοῦν	d--------	in any way whatever	postag	ADV	6168650
all-words	332	25022	6168655	τότε	τότε	d--------	at that time	postag	ADV	6168650
all-words	332	25022	6168656	ὁπότε	ὁπότε	c--------	when	postag	AuxC	6168650
all-words	332	25022	6168657	τις	τις	a-s---cn-	any one	postag	SBJ	6168660
all-words	332	25022	6168658	μὴ	μή	d--------	not	postag	AuxZ	6168659
all-words	332	25022	6168659	σωφρόνως	σώφρων	d--------	of sound mind	postag	ADV	6168660
all-words	332	25022	6168660	ἀπαιτοῖ	ἀπαιτέω	v3spoa---	to demand back	postag	ADV	6168656
all-words	332	25023	6168662	ἀληθῆ	ἀληθής	a-p---na-	unconcealed	postag	OBJ/PNOM	6168664
all-words	332	25023	6168664	ἦ	εἰμί	v1siia---	to be	postag	PRED	0
all-words	332	25023	6168665	δ’	δέ	b--------	but	postag	AuxY	6168664
all-words	332	25023	6168666	ὅς	ὅς	p-s---mn-	who	postag	SBJ	6168664
all-words	332	25024	6168668	ἄλλο	ἄλλος	a-s---na-	other	postag	ATR	6168670
all-words	332	25024	6168669	δή	δή	d--------	[interactional particle: S&H on same page]	postag	AuxY	6168678
all-words	332	25024	6168670	τι	τις	a-s---na-	any one	postag	OBJ	6168678
all-words	332	25024	6168673	τοιοῦτον	τοιοῦτος	a-s---nn-	such as this	postag	OBJ	6168678
all-words	332	25024	6168675	ὡς	ὡς	c--------	as	postag	AuxC	6168678
all-words	332	25024	6168676	ἔοικεν	ἔοικα	v3sria---	to be like; to look like	postag	ADV	6168675
all-words	332	25024	6168678	λέγει	λέγω	v3spia---	to pick; to say	postag	PRED	0
all-words	332	25024	6168679	Σιμωνίδης	Σιμωνίδης	n-s---mn-	Simonides	postag	SBJ	6168678
all-words	332	25024	6168682	ὀφειλόμενα	ὀφείλω	v-pppena-	to owe	postag	OBJ	6168685
all-words	332	25024	6168683	δίκαιον	δίκαιος	a-s---na-	just	postag	PNOM	6168684
all-words	332	25024	6168684	εἶναι	εἰμί	v--pna---	to be	postag	OBJ	6168678
all-words	332	25024	6168685	ἀποδιδόναι	ἀποδίδωμι	v--pna---	to give back	postag	OBJ	6168678
all-words	332	25025	6168687	ἄλλο	ἄλλος	a-s---na-	other	postag	OBJ/PNOM	6168692
all-words	332	25025	6168688	μέντοι	μέντοι	d--------	however	postag	OBJ/AuxY	6168692
all-words	332	25025	6168689	νὴ	νή	r--------	(yes) by..	postag	OBJ/AuxP	6168692
all-words	332	25025	6168690	Δί’	Ζεύς	n-s---ma-	Zeus	postag	ExD	6168689
all-words	332	25025	6168692	ἔφη	φημί	v3siia---	to say	postag	PRED	0
all-words	332	25026	6168695	γὰρ	γάρ	d--------	for	postag	AuxY	6168697
all-words	332	25026	6168696	φίλοις	φίλος	a-p---md-	friend; loved	postag	OBJ	6168698
all-words	332	25026	6168697	οἴεται	οἴομαι	v3spie---	to suppose	postag	PRED	0
all-words	332	25026	6168698	ὀφείλειν	ὀφείλω	v--pna---	to owe	postag	OBJ	6168697
all-words	332	25026	6168700	φίλους	φίλος	a-p---ma-	friend; loved	postag	SBJ	6168704
all-words	332	25026	6168701	ἀγαθὸν	ἀγαθός	a-s---na-	good	postag	ATR	6168703
all-words	332	25026	6168702	μέν	μέν	d--------	on the one hand	postag	AuxY	6168701
all-words	332	25026	6168703	τι	τις	a-s---na-	any one	postag	OBJ	6168704
all-words	332	25026	6168704	δρᾶν	δράω	v--pna---	to do	postag	OBJ	6168698
all-words	332	25026	6168706	κακὸν	κακός	a-s---na-	bad	postag	CO	6168701
all-words	332	25026	6168707	δὲ	δέ	b--------	but	postag	AuxY	6168706
all-words	332	25026	6168708	μηδέν	μηδείς	a-s---na-	(and not one); not one	postag	ATR	6168706
all-words	332	25027	6168710	μανθάνω	μανθάνω	v1spia---	to learn	postag	PRED	0
all-words	332	25027	6168712	ἦν	εἰμί	v3siia---	to be	postag	ExD	6168710
all-words	332	25027	6168713	δ’	δέ	b--------	but	postag	AuxY	6168712
all-words	332	25027	6168714	ἐγώ	ἐγώ	p-s---cn-	I (first person pronoun)	postag	SBJ	6168712
all-words	332	25027	6168716	ὅτι	ὅτι	c--------	adv. + superl.	postag	AuxC	6168710
all-words	332	25027	6168717	οὐ	οὐ	d--------	not	postag	AuxZ	6168720
all-words	332	25027	6168719	ὀφειλόμενα	ὀφείλω	v-pppena-	to owe	postag	OBJ	6168720
all-words	332	25027	6168720	ἀποδίδωσιν	ἀποδίδωμι	v3spia---	to give back	postag	OBJ	6168716
all-words	332	25027	6168721	ὃς	ὅς	p-s---mn-	who	postag	SBJ	6168725
all-words	332	25027	6168722	ἄν	ἄν	d--------	modal particle	postag	AuxY	6168725
all-words	332	25027	6168723	τῳ	τις	a-s---cd-	any one	postag	OBJ	6168725
all-words	332	25027	6168724	χρυσίον	χρυσίον	n-s---na-	a piece of gold	postag	OBJ	6168725
all-words	332	25027	6168725	ἀποδῷ	ἀποδίδωμι	v3sasa---	to give back	postag	ATR	6168719
all-words	332	25027	6168726	παρακαταθεμένῳ	παρακατατίθεμαι	v-sapmmd-	nodef	postag	OBJ	6168720
all-words	332	25027	6168728	ἐάνπερ	ἐάν	c--------	if	postag	AuxC	6168720
all-words	332	25027	6168730	ἀπόδοσις	ἀπόδοσις	n-s---fn-	a giving back	postag	SBJ	6168735
all-words	332	25027	6168731	καὶ	καί	b--------	and	postag	AuxY	6168733
all-words	332	25027	6168733	λῆψις	λῆψις	n-s---fn-	a taking hold	postag	CO	6168730
all-words	332	25027	6168734	βλαβερὰ	βλαβερός	a-s---fn-	hurtful	postag	PNOM	6168735
all-words	332	25027	6168735	γίγνηται	γίγνομαι	v3spse---	become	postag	ADV	6168728
all-words	332	25027	6168737	φίλοι	φίλος	a-p---mn-	friend; loved	postag	PNOM	6168739
all-words	332	25027	6168738	δὲ	δέ	b--------	but	postag	AuxY	6168739
all-words	332	25027	6168739	ὦσιν	εἰμί	v3ppsa---	to be	postag	CO	6168735
all-words	332	25027	6168740	ὅ	ὅς	p-s---na-	who	postag	ATR	6168742
all-words	332	25027	6168741	τε	τε	b--------	and	postag	AuxY	6168742
all-words	332	25027	6168742	ἀπολαμβάνων	ἀπολαμβάνω	v-sppamn-	to take away	postag	SBJ	6168739
all-words	332	25027	6168743	καὶ	καί	b--------	and	postag	AuxY	6168745
all-words	332	25027	6168745	ἀποδιδούς	ἀποδίδωμι	v-sppamn-	to give back	postag	CO	6168742
all-words	332	25027	6168747	οὐχ	οὐ	d--------	not	postag	AuxZ	6168750
all-words	332	25027	6168748	οὕτω	οὕτως	d--------	so	postag	ADV	6168749
all-words	332	25027	6168749	λέγειν	λέγω	v--pna---	to pick; to say	postag	OBJ	6168750
all-words	332	25027	6168750	φῂς	φημί	v2spia---	to say	postag	CO	6168720
all-words	332	25027	6168752	Σιμωνίδην	Σιμωνίδης	n-s---ma-	Simonides	postag	SBJ	6168749
